landuse,lithology,DTM（DEM）,slope,curvature,aspect,NDVI,SPI,TWI,dis2road,dis2drainage,dis2catchment,dis2faults,InSAR_dv,X,Y,label
2,2,229,28.57883644,26.09745216,193.3925018,7100,3.566937923,4.78183651,126.0247926,424.3066156,2447.164495,592.1788871,-1.698409677,854239.8125,828231.5,0
3,3,96,55.93218231,62.88702393,126.6743469,7535,1.654083252,0.871645451,34.33094341,106.9987197,1700.662356,270.7835343,4.206633091,806681.4375,810142.3125,1
3,3,202,35.31493759,10.93071842,355.9143677,7092,0.918161631,1.607567072,2.308541305,7.079897726,4928.303312,140.2790161,0.000001,810261.1875,813928.5,1
3,3,51,29.72858429,52.10571289,225,6934,1.049161673,2.169714212,145.759163,45.09529428,890.9039449,87.76779172,0.884074628,855069.8125,824242.6875,1
2,3,134,27.23728752,63.14404297,281.3099365,7089,0.945370078,2.273505688,203.0872235,171.6449983,20.16357649,1181.107872,0.504114151,828884.25,835366.625,1
2,3,258,50.90322876,27.23773193,15.46121693,7128,1.816973329,1.401902437,2.183513976,344.3152776,5749.55466,780.9208985,0.000001,806878,812822.875,1
2,3,239,36.05205154,25.28116226,326.3099365,6789,1.291889548,1.926986337,258.5661368,328.0874912,1340.397982,663.1734788,0.000001,856556.625,832430.375,1
3,2,12,0.000001,10.11670113,-1,3285,-5,6,17.24319088,165.9016057,2333.219217,878.7657285,-0.746766627,815539.375,830780.375,0
1,1,7,6.111764908,19.97690582,135,5394,-0.971344173,3.497072935,1.903253748,371.3453165,3824.837494,166.2770359,0.746712744,812950.375,817042.9375,0
3,3,52,39.16930771,25.82286453,286.189209,6758,1.057914734,1.467813969,251.6371927,560.0326975,120.3888531,440.540328,-2.368057966,823823.9375,836041.75,1
2,3,558,42.01082611,11.20833111,168.6900635,5899,1.504906178,1.713969707,170.053114,134.2626954,369.9062749,599.9244585,0.000001,809152.75,811845.875,0
3,3,317,35.82182312,59.15067673,306.4692383,7655,1.283433318,1.935442448,98.87932962,45.0990967,1561.913909,180.2388527,0.416714966,838978,824397,1
2,1,191,25.89274597,56.16042709,8.972625732,6689,0.886691868,2.332184076,338.5108934,747.6369696,337.2018934,890.5761241,-1.167036533,823305.375,830646.125,0
1,1,5,2.04391861,34.19714355,225,1663,-1.72349596,4.942371845,52.16218006,295.504815,3437.285184,22.24788944,-3.013301611,838490.375,820509.1875,0
3,3,82,38.59273148,29.02205086,145.3048401,6205,1.037320137,1.488408566,647.6916259,779.2308982,1617.22255,606.4501877,0.72938633,854486.3125,825149.5625,1
3,3,276,24.09221458,40.35779572,286.3895264,7171,2.760607243,4.37029171,205.6765195,849.7492812,4562.613107,151.0830595,0.000001,826796.5625,838018.4375,0
3,3,253,32.87761688,32.7575531,128.6598053,6462,1.173062444,2.045813322,74.31465422,1255.750878,1250.028414,778.6366741,0.000001,805981.1875,813704.5625,1
2,3,145,24.95403481,26.35846329,310.6012878,6286,2.695083141,4.225094795,207.1045512,824.3133063,442.1163844,796.4044603,-0.257005483,823600.625,831678.3125,0
2,3,142,38.16465378,31.37926483,95.52754211,7882,1.368542671,1.850333214,228.7008384,6.323843647,1155.533729,508.2621954,0.000001,841676.5625,837767.0625,1
3,3,342,36.34315491,48.61318588,185.9061432,7407,0.955976665,1.569751978,9.576892924,73.08799555,2095.485896,193.1988791,0.000001,806459,810993.0625,1
3,3,181,39.87607574,73.44373322,154.9831085,6490,1.429617882,1.789258003,192.5161302,58.06067985,308.5184708,820.1989987,-2.210163355,836550,828816,1
2,3,436,28.63200569,44.62699127,236.3099365,7671,1.004196405,2.21467948,39.684669,527.0097502,34.82957123,115.2328102,0.000001,832307.9375,831830.375,1
2,3,216,23.1849575,58.30823898,45,7860,2.36081934,4.056729794,24.68724009,86.37842281,147.5560016,161.6144065,-0.967370927,838304.375,814808.3125,0
2,2,242,34.47110367,24.80670738,107.1027298,7369,1.233345032,1.985530734,65.71420252,810.9782844,5734.277729,83.9527552,0.000001,850340.375,834964.8125,1
2,3,413,25.14693451,54.10642242,306.2538452,6420,0.853209257,2.365666628,245.7724878,313.4837216,1430.027318,569.0118851,-4.400000095,808001.875,814128.75,1
2,2,472,36.88071442,69.25390625,222.2736969,7797,1.322149038,1.896726727,105.1158946,595.6275197,2921.551318,91.63975289,0.000001,828933,829571,1
2,3,81,28.52924538,13.70990086,21.80140877,6867,0.999927163,2.218948603,200.5578604,53.96730503,23.23350507,61.29359084,1.374783754,856662.75,833061.25,1
2,2,177,34.43592453,52.30044174,96.3401947,6943,1.232028842,1.986846924,347.0313524,23.53348757,3417.938039,2374.67888,3.11801362,830608,827376,1
3,3,347,23.3279438,26.2967453,159.4439545,7650,0.768362105,2.450513601,26.10719206,157.8914087,31.48424521,1794.791378,-3.113319159,833008.75,813873.1875,0
1,3,303,42.85686874,29.38280296,225,6639,1.534558654,1.684317231,6.562406246,193.2607664,223.8872974,95.36661869,0.000001,803734.375,808631.3125,1
3,3,253,26.7827301,3.390044212,216.8699036,7551,0.579188287,1.946540356,295.241032,179.70229,250.804435,782.8562967,0.000001,829608.3125,835485.6875,1
3,3,32,39.13916016,66.31937408,150.2551117,6913,1.056840062,1.46888864,30.13445827,246.3747722,2335.800875,1284.261552,-0.4751378,812672,810656,1
3,3,188,32.75767517,25.42556763,41.82017136,6950,0.821892798,1.703835845,225.1629135,644.5327381,4273.025831,412.2070095,0.000001,856644.9375,832803.3125,1
1,1,187,32.26911545,47.83544922,272.2906189,6572,1.149653077,2.069222689,269.8356095,3020.583005,8316.618939,1189.2654,0.000001,856534,832683.625,1
1,2,4,4.562693119,58.08283997,71.56504822,7442,-5,6,6.859393564,11.85840938,6203.795928,1348.616494,0.874554873,833149.4375,840681.5,0
3,3,57,44.7798233,38.24861526,187.3057556,7032,1.601752162,1.617123604,190.8535647,426.8129634,17.4886053,344.8058156,-3.003044605,823871.125,836002.375,1
2,2,134,37.09939194,74.5466156,64.29004669,7323,1.330090761,1.888785124,21.92971359,1054.990378,4457.162838,684.5757466,-0.091428675,835464,814994,1
1,3,190,4.562596798,18.47480583,251.5650482,1776,-5,6,62.73267806,1400.030194,2781.189363,1655.055145,-0.139743805,842502.0625,820329.0625,0
2,3,198,26.77976799,16.8548317,36.86989594,7430,0.925633311,2.293242455,23.93645145,228.7439293,3966.368949,450.1457064,0.000001,837040.5625,838108.125,1
1,2,6,6.438673496,6.058401585,116.5650482,2641,-0.918818295,3.444546938,35.47071677,381.0762766,2027.806455,178.7665838,0.03861982,818328.0625,837469.0625,0
2,3,205,29.9191227,9.826568604,322.1250305,6830,1.056869149,2.162006617,47.84159107,591.6052677,2792.439889,1100.480856,1.23828423,822589,821823,0
2,3,36,56.39056396,60.17653275,157.3061981,7659,2.017953873,1.200922012,11.22725654,196.0063756,1707.635317,1170.595446,-0.649376154,835561,826414,1
2,3,78,27.78820801,14.14215946,196.6992493,6907,0.968839824,2.250036001,38.5004941,238.5209303,7814.040944,1858.764622,-1.896176338,835097.125,844493.9375,0
3,2,9,0.000001,0.000001,-1,2265,-5,6,38.05789365,186.3389941,177.408929,864.1383999,0.40066427,825508.125,832923.75,0
1,2,0,0.000001,0.000001,-1,848,-5,6,825.541267,1907.061877,2431.257391,461.3737061,0.000001,844956.0625,837803.6875,0
2,3,14,29.13734055,62.44792938,84.80557251,5381,0.678475976,1.847252727,59.9722146,267.3966231,64.29461097,247.6328725,0.659597933,846507,828013,1
3,3,163,24.29792404,46.16923141,26.56505013,6490,0.814199686,2.404676199,128.4409942,346.9553931,112.6120906,941.912111,0.000001,828612.0625,836004.6875,1
2,1,326,28.99082756,17.67185593,120.0685806,6393,0.672453821,1.853274822,230.5066648,442.5620874,5857.934442,453.3996838,6.618533134,818268.375,817679.125,0
2,2,156,36.88146591,27.21688271,340.3461609,6916,0.975602806,1.550125837,93.11906872,83.14798457,2132.031245,1072.782265,0.000001,841514.1875,840653.3125,0
1,2,15,0.000001,19.99977493,-1,7909,-5,6,131.0012709,139.8076884,6075.590589,1527.602765,-0.02655405,828461,838535.75,0
3,3,208,33.3475647,32.91896057,302.4711914,6439,1.190988064,2.027887821,4.483269852,336.6071704,451.1197125,520.1834103,0.000001,808359.6875,811520.875,1
3,3,244,38.73021698,23.913414,167.27565,6284,1.38881278,1.830062985,37.02849521,441.5298769,3906.229787,2262.725918,-3.796743631,805820,812510.3125,1
2,2,121,30.89167786,79.47795105,332.3540344,5741,1.095758796,2.12311697,233.2069153,491.9986359,1020.075429,1062.132718,-0.986422181,834431,815111,1
2,3,86,20.43630409,73.10315704,61.69924545,7496,0.62223655,2.596639395,170.0649853,176.0603824,1483.434068,446.1139461,2.217291117,842466,823685,1
2,3,329,36.05117416,33.81138229,303.6900635,6817,0.945283711,1.580444932,5.803477448,77.61203034,207.2103037,919.9559932,0.051052824,806482.625,811481,1
2,1,16,22.67126656,33.02092743,334.9830933,5314,0.389920235,2.135808468,148.2326266,184.3777981,3471.3588,440.8900921,1.496924758,833248,839669,1
3,3,160,23.81882668,12.1647644,239.0362396,7493,1.138309956,2.773713112,182.6849473,243.2727457,280.754881,203.4572809,0.000001,839604.8125,811626.875,0
1,2,5,0.000001,0.000001,-1,6116,-5,6,1.668441476,134.9126091,8886.030911,442.4797631,1.016198397,829921.5,841202.75,0
1,2,9,0.000001,0.000001,-1,5602,-5,6,4.172914128,348.5701176,8087.240658,129.6679367,1.256260872,830977.1875,840615.375,0
2,3,64,27.95048523,37.50927734,244.6538239,7285,0.975693762,2.243182182,57.08909618,241.3513546,5.055228642,1131.55577,-3.064663649,823903.0625,835987.25,1
1,3,60,38.92125702,5.311684608,270,7801,1.049065709,1.476662993,1.736824771,109.1616353,704.3183424,1311.166426,0.000001,806532.8125,809434.5,1
2,3,469,35.41594696,20.21124268,297.4744263,7423,1.96161747,2.64355278,6.599140065,58.79912716,471.6217537,1126.095636,0.000001,834740,830004,1
3,3,293,28.63320923,53.71678162,56.30993271,7169,0.657672703,1.86805594,16.04108603,20.53231992,687.6692872,723.0806208,-1.708010674,839014.125,815338.9375,0
1,2,7,2.04383564,33.51323318,135,6786,-1.723536611,4.942412376,6.05411625,1820.968005,3964.281961,2591.894048,0.650016665,844207.25,818304.3125,0
2,2,24,9.067978859,36.35432816,251.5650482,7086,-0.225641161,3.444516897,23.60810175,59.14212567,205.3864819,102.0130475,0.000001,851078.8125,829492.5,0
2,3,112,36.34404373,3.638464689,337.8336487,6807,0.95600915,1.569719553,136.8384964,170.6872094,277.5089482,719.5445469,2.920059919,858662,831955.375,1
3,1,50,22.59685326,56.48787689,255.9637604,7208,0.732837439,2.486038446,56.59019408,609.6442105,1102.923296,49.76405243,-1.228673935,821851.6875,830428.875,0
3,3,253,48.11098862,53.671978,95.19442749,7565,1.718245983,1.500629902,32.7708625,160.0997531,1065.446803,74.39007732,0.000001,806984.3125,811480.4375,1
2,3,460,40.68000031,47.01641846,229.7636414,7020,1.111493111,1.414235592,5.611545217,555.1247571,412.1450223,1741.466269,5.404969215,808320.6875,813541.375,1
2,3,191,29.72773933,28.6706543,135,6886,2.49431324,3.614934444,206.5335871,50.49939007,69.25554719,882.5735133,0.000001,857358.1875,831987.1875,1
2,3,266,41.18480682,27.81370926,236.7682953,5944,1.129293442,1.396435261,25.37211442,125.1100311,119.5186254,680.3493861,0.000001,807189.1875,814466.25,1
2,2,11,0.000001,13.98231316,-1,4272,-5,6,32.333181,104.667634,598.1766955,93.08935767,-0.686937332,820991.8125,831852.3125,0
1,2,51,16.8496418,14.56370163,90,2261,-5,6,361.0777145,1097.164945,3600.510826,122.0338427,1.829349875,855061.8125,827418.6875,0
1,2,7,0.000001,4.172504902,-1,4251,-5,6,1.7345407,68.76760225,3400.600146,38.58084616,-0.913291156,817213.875,833484.625,0
2,2,41,48.41684341,62.06785202,325.954071,7256,1.728991985,1.4898839,17.67083309,240.266835,5992.349631,2191.3276,-0.3413288,842784,817008,1
1,3,20,21.51325417,74.78390503,140.1944275,3374,0.678484499,2.540391445,12.97370982,1433.986447,3822.293129,250.5423401,0.579365313,837111.25,818873.25,0
1,3,17,6.438701153,4.887177944,116.5650482,3665,-0.572240293,3.791115999,55.45028296,873.8504944,3902.073958,597.3444209,0.889000475,836104.375,818503.4375,0
1,3,7,0.000001,0.000001,-1,4815,-5,6,8.366233944,425.8463637,1801.173476,769.4133417,0.000615214,814283.6875,826833,0
2,3,498,49.67898941,48.9451828,279.8658142,5275,1.77349627,1.445379496,5.414816554,81.9312039,19.03936186,586.3496285,0.000001,809123.375,812313.5625,1
2,2,15,34.28907776,40.49090958,141.0090027,5973,0.879954576,1.645774126,140.1453054,120.4988917,3469.412124,2509.232943,-1.147479892,827467,824594,1
2,3,26,40.31033707,30.9702816,112.7509766,7295,1.445001721,1.773874164,1.712367181,442.705403,1490.437136,631.4901094,0.000001,841738.5625,834705.8125,1
1,1,449,39.77486038,53.89249039,75.96375275,6364,1.426026344,1.792849541,2.160836169,135.7928692,183.6686763,1443.938278,0.169964492,808237.625,813487.875,1
1,2,30,2.043981552,33.19757843,225,7795,-1.723465085,4.942340851,151.464521,356.1905272,66.14444812,825.9673788,0.545565724,827504.5,831779.6875,0
3,3,18,5.763994694,47.2170372,270,6733,0.414835364,5.001265049,2.562319207,113.5121557,7124.816045,1713.556229,-1.054500818,828838,839613.5,0
3,1,267,46.65143585,49.96231461,257.6192322,6250,1.320542097,1.205186486,27.13896028,207.1751031,953.97123,5.569807885,2.805164814,830999.1875,805809.625,1
2,3,131,27.06663513,46.81169891,159.7751465,7123,0.938035071,2.280840635,679.645642,5.310936721,3430.786522,1088.948094,-2.503032446,842758.75,841120.8125,1
1,3,13,4.562599182,33.25717926,251.5650482,3702,-0.91877979,4.137655735,0.501011195,329.9418879,7669.348773,896.7190878,1.066733599,830923.25,839559.25,0
3,3,83,21.10759163,15.40041924,78.69007111,7675,0.657572091,2.561303616,135.8392032,647.6230433,1531.194207,923.0212101,5.709732056,814390.4375,829079.5,0
2,3,176,22.14272118,11.89798164,262.875,6823,0.710315704,2.508560181,7.603619211,984.182391,1069.964249,484.2655274,0.950227618,806963.375,813321.6875,1
2,3,19,41.82963181,18.02716255,111.5014343,6657,1.498544455,1.720331311,248.9126574,840.1080469,5433.626551,1992.71696,0.315039188,820798.8125,819143.8125,1
3,3,135,33.57909393,11.4021101,261.2538452,7429,0.853199244,1.672529459,112.0382822,142.6563719,621.1665757,304.7815578,0.182966396,835673,832791,1
1,3,124,22.67170906,14.52155018,64.98310852,7510,0.389941931,2.135786772,94.52102219,63.77275512,40.29162704,951.3749875,-1.186290026,805962.125,812043.875,0
1,3,234,37.61439896,21.94485474,301.6075134,7213,1.002153993,1.52357471,0.886500904,268.1530066,1749.075243,99.79344339,0.000001,803912.4375,808398.6875,1
2,3,98,30.48221397,52.65143204,300.9637451,6473,0.732901633,1.79282701,310.1897714,621.2303371,2993.401509,1128.758631,0.000001,812915.875,814711.8125,1
2,3,368,35.2456665,37.51502991,180,6964,1.262170911,1.956704855,21.57513823,36.77092983,5721.123963,958.4281063,-0.434035301,806311.4375,812860.875,1
3,3,222,11.75596142,38.83341599,165.9637604,7949,-5,6,284.2387328,153.1762249,200.9742019,1195.714519,0.000001,850686,833334.9375,0
2,3,48,26.89727402,24.73584366,174.2894135,6653,0.930724263,2.288151503,18.64251441,480.3554849,20.64126564,298.188421,0.000001,848252.5,825196.5625,1
1,2,20,4.083029747,26.75376511,45,6924,-5,6,169.1023019,596.927737,2193.091697,1353.551743,1.147895336,850003.75,825594.6875,0
2,3,181,10.8797369,15.14848995,156.8014069,7435,-0.039765891,3.25864172,30.45060251,400.2768678,1368.06722,2313.257934,0.000001,849796.6875,834564.625,0
3,2,59,5.764400482,26.70480156,0.000001,3499,-0.683705926,3.902581692,19.6522276,51.74655684,2986.901591,141.1485345,-0.27621454,831541.0625,833862,0
3,3,80,38.59252548,11.37515831,251.5650482,6615,1.037312746,1.488415956,9.456282813,266.2444825,8371.173541,284.1534775,0.000001,806376.4375,815155.3125,1
2,3,128,31.28990936,33.00363159,175.2363586,7105,1.111476421,2.107399464,346.6997725,37.83928727,2829.992195,657.7134419,0.000001,841780.375,841436.8125,1
2,2,283,16.84736252,60.31906891,0.000001,7427,0.414821178,2.804054737,7.838398549,1243.384639,293.9196855,534.4734281,0.000001,849826.125,829244.1875,0
2,1,387,6.438711643,30.38877869,243.4349518,7513,0.120908499,4.484261513,87.95334497,291.2533209,744.3508052,331.4035917,0.000001,843332.4375,828194.5625,0
2,3,123,35.10530853,35.75352097,201.0375061,6342,0.910395086,1.615333557,86.64022154,278.7698782,184.7279417,273.9342164,7.242313862,855159.875,828041.125,1
2,1,72,39.19353867,3.069389105,111.8014069,7223,1.058778405,1.466950297,74.0833497,154.0682738,66.35852282,48.85349566,0.000001,847462.1875,840475.625,1
3,3,65,26.37373734,35.8813858,194.7435608,7403,0.561348498,1.964380145,434.2410279,459.7175456,1013.941155,497.2683766,-3.211119175,854165.5625,824460.375,1
3,2,178,24.95399475,4.700900078,347.4711914,7616,0.844430566,2.3744452,57.86712157,30.28517942,2735.142837,1134.564193,0.000001,840322.3125,841182.1875,0
1,2,6,0.000001,0.000001,-1,5449,-6.032286644,16.99356461,53.04124424,1492.837496,4375.901951,2688.773289,0.749579966,844852.3125,818276.3125,0
2,3,89,4.563017845,60.09148407,108.4349518,5389,1.132634044,6.188885212,222.706689,63.1299132,833.7862488,486.9965314,0.771543801,853679,825353,1
3,3,174,30.1576767,54.23410416,124.3803482,6512,1.06647706,2.152398825,56.50937581,46.18715305,8.165106307,1030.120419,0.000001,828477.3125,835974.125,1
2,3,68,30.15756416,23.73024559,357.510437,7657,1.06647253,2.152403355,198.4296554,120.9000705,2950.212469,431.5996551,0.000001,808591.4375,816528.75,0
1,1,5,0.000001,0.000001,-1,1201,-8.804875374,14.22097588,51.08561202,1081.333218,1001.258756,111.5192508,0.025977235,843050.75,814849.625,0
1,3,49,25.64715004,28.53866005,176.9872131,8184,0.875743508,2.343132257,0.899706284,652.7178851,3549.338129,1905.751434,0.000001,829779.0625,810421.0625,0
2,2,136,36.88214874,28.20292473,199.6538239,7515,0.975627661,1.550101042,485.0628506,270.8341488,5515.896036,964.7837138,0.286639512,828671,822801.5,1
3,2,9,0.000001,10.79057884,-1,2310,-5,6,18.27074175,71.86096893,2907.578603,623.2840635,-0.774270177,817112,832759.4375,0
3,3,14,34.43510437,56.19309235,353.6598206,5389,1.231998205,1.986877561,173.8653847,168.1025926,344.6754978,832.9297643,-1.222761154,815724,835311,1
1,1,7,5.764038563,26.70189667,180,3025,-5,6,8.871386989,822.5751405,2820.883647,680.3854201,0.6472435,839708.0625,820829.1875,0
1,1,5,6.439044952,29.93260765,243.4349518,2823,-5,6,4.086052736,659.7681494,2648.258467,1127.504011,1.020244479,839137.8125,821425.0625,0
1,2,1,0.000001,0.000001,-1,6547,-5,6,27.03700594,1501.234065,1440.16247,722.0794333,0.000001,822013.125,839129,0
2,3,72,46.05130386,54.8459549,341.5650635,6955,1.646143556,1.57273221,41.25299478,349.135967,2814.944483,513.013169,0.905360579,837733,828540,1
2,2,315,37.6717186,50.92041016,78.69007111,7825,1.350796223,1.868079543,60.13165009,625.9395738,3161.45785,411.047297,0.000001,836261,814053,1
3,2,5,0.000001,4.172574043,-1,6661,-5,6,38.23309787,32.4445711,3641.09608,401.4647524,0.111644626,817711.75,814739.0625,0
2,3,7,6.438779354,77.74343109,206.5650482,6425,1.5,2,58.66903094,518.5403667,3696.97462,65.46920238,3.106528044,838545,828772,1
1,2,19,2.043849707,9.677840233,135,7354,1.485244751,8.151180267,121.1198061,27.91418681,5596.302205,1329.914473,0.623374164,829085.4375,837876.9375,0
2,3,143,35.82085037,11.01424026,143.5307617,6950,1.283397555,1.93547833,651.3692953,785.6890367,2695.789211,275.431389,0.000001,858265.5,832055.1875,1
3,2,203,35.41590118,5.320623398,332.5255737,7790,3.571053743,4.252992153,125.0002049,44.3626171,1129.253921,597.7897619,0.000001,842355.375,839514.9375,0
2,3,19,31.93671799,37.83832169,338.629364,6763,0.790192485,1.735536218,4.103708158,342.9731329,5750.515113,778.2313581,-0.126437411,839342,835872,1
2,3,73,30.89070511,26.51343536,207.6459808,6832,1.788867354,2.816302776,60.84313971,814.2803519,1523.021185,993.3024597,2.812477112,803046.625,813019.8125,0
1,1,5,2.043865442,28.92582703,315,1062,-5,6,7.940691235,145.4647998,4181.249961,1604.195256,-1.449308395,835201.25,819097,0
3,3,190,21.02710533,45.96368027,246.8014069,6974,0.306810617,2.218918085,47.754845,281.5518182,353.1393872,332.0780191,-0.251168877,838346.8125,815524.5625,0
2,3,116,49.06904602,47.86064529,113.1985931,8011,1.405380845,1.120347857,387.9553101,249.9096179,1696.429718,497.6488236,0.255752146,832785,822833,1
3,3,68,22.1427002,54.33960724,7.125015736,5477,0.36374104,2.161987543,9.215482387,118.8089498,493.6972526,622.3341512,0.283112079,829211.0625,832462.3125,0
2,2,26,17.06833076,69.56432343,189.462326,4923,0.428645104,2.790230751,59.99088203,571.7089962,6300.186862,2455.088628,1.28564167,817637,826390,1
2,3,285,34.10430145,4.567781448,206.5650482,6321,0.873017132,1.652711511,13.63334693,48.43602449,4913.750111,559.1509482,2.108390093,805817.4375,812784.8125,1
2,1,214,15.20691681,24.73019028,201.8014069,6477,0.306835979,2.912039757,240.2716786,359.2756537,567.2888965,1279.791962,0.074091084,822206.4375,826499.1875,0
2,3,57,32.75749207,39.3358345,64.44003296,7290,0.821885765,1.703842878,215.9868239,1083.625274,7300.974845,294.9193546,2.829006433,827155.25,842018.5625,0
3,3,6,30,25,0.000001,7608,1.5,2,83.03459932,176.4115001,2085.638614,666.8265831,-3.105152607,801699.4375,810516.875,1
2,2,20,52.94614792,49.06751633,59.03624344,4368,1.890437245,1.32843852,202.9519828,202.1722681,1412.072691,758.1807292,-0.470344603,839708,816446,1
2,2,209,32.75753784,72.67176056,244.440033,6772,1.861608148,2.743561983,110.9258302,614.2764626,4221.780839,480.4026152,-0.042837605,838069,813316,1
3,3,460,37.55208588,12.24691296,156.8014069,7453,1.346477389,1.872398496,50.48613347,334.8203708,42.80705796,834.1681743,0.000001,808831.25,812593.3125,1
2,3,129,31.63741112,52.60255814,145.0079803,7524,0.778525651,1.747202992,249.1725123,200.7296958,1947.178079,164.6510518,0.178404972,832764,823135,1
2,3,40,27.23660469,40.85476685,281.3099365,6421,2.554778576,3.882972956,653.2939433,790.6870903,1632.929027,619.5510623,-2.645300388,855184.125,824180.8125,1
2,3,251,35.68625259,40.75995636,251.5650482,7271,1.278443336,1.940432549,4.66891185,68.60552619,10.95988499,343.2930643,0.000001,808627.375,810681.375,1
3,2,17,0.000001,0.000001,-1,6815,-5,6,70.05984966,161.712453,5346.642641,1086.809605,1.154860497,835291.25,841754.0625,0
1,3,73,32.71826172,51.16335297,315,7202,1.166954041,2.051921844,28.82913211,36.4965075,2629.913,310.2815486,1.744330645,811508.9375,815153.4375,1
1,3,252,45.62215042,5.146586418,339.7751465,7155,1.284583092,1.241145611,2.75558039,668.1449161,2596.019679,2712.428089,0.000001,805782.0625,810937.25,1
3,2,7,6.439238071,10.58885288,243.4349518,4436,-5,6,15.03587336,107.6110148,367.070415,1009.838178,0.443673402,825128.5625,832663.0625,0
3,3,53,21.75496101,26.32402611,214.6951599,5333,0.69079417,2.528081656,83.49480557,226.0975044,98.36927441,24.86465569,-3.216361046,829709,837337,1
3,3,11,5.764230251,56.91704559,90,6460,-0.683735728,3.902611494,144.4627098,465.2625546,174.1156874,958.3001362,0.601801217,828064,841852,1
3,2,255,37.93533707,49.49076462,60.94539642,8217,1.360296488,1.858579397,268.6559763,1045.161313,17.84166704,161.4129005,0.000001,851113.8125,831961.375,0
1,1,7,0.000001,0.000001,-1,2042,-5,6,17.853861,263.527019,3574.771773,2211.726557,1.212217927,834997.875,819689,0
2,1,32,31.93290138,10.76072121,68.62937927,5885,0.790044188,1.735684514,5.634800279,274.3909158,69.08033126,63.05367266,0.992359936,839335,808622,1
3,3,344,36.31373596,12.875741,74.05460358,6945,0.954900861,1.570827842,187.4214235,545.9478248,538.9145201,189.9460884,0.000001,827372.8125,835730.375,1
2,3,308,10.87977219,9.461122513,66.80140686,6930,-0.386336088,2.912064791,13.83161899,134.4972054,955.5169641,991.5495945,-3.397787333,839190.75,815546.0625,0
2,3,161,36.88398743,20.21280098,109.6538239,7548,1.322268009,1.896607757,75.6845519,377.426572,1718.041436,260.7498375,5.762645245,834832.75,826425.625,1
1,1,4,6.111120224,6.358537197,315,1518,-0.971450388,3.497179031,139.7879486,746.9625836,3628.136418,585.3954449,-0.555312693,831986.6875,820874.25,0
1,3,13,27.06656647,59.79604721,57.09475708,7961,0.591458499,1.934270144,81.19000817,623.3492657,4347.692106,172.2656365,1.096653819,832691,840958,1
2,3,307,35.14208221,19.85092354,75.46554565,7104,1.258332491,1.960543275,273.4823677,10.56499262,86.06876556,986.9719295,-1.078787565,857787.3125,832211.5625,1
3,3,177,43.38074493,28.89642143,124.1144714,7382,1.206311464,1.319417238,82.87027669,556.6851967,1890.113452,1590.231902,0.000001,804399.3125,808203.1875,1
2,2,29,41.82991028,55.30560684,220.4260864,7901,1.151980758,1.373747945,109.0485924,345.2785709,3917.840482,165.1337561,0.168743059,832700,819673.5625,1
3,3,18,19.73070335,62.57414627,219.2894135,3441,1.5,2,321.7645305,180.670286,1814.741148,60.53231307,1.096375704,838700,829211,1
3,3,104,28.52941895,10.00772762,291.8014221,7740,0.653360724,1.872367978,146.3585023,293.2326378,4983.964835,77.00064263,0.000001,838937.125,843050.4375,0
1,2,98,2.043963671,35.98564529,135,7101,-1.723473907,4.942349911,8.056127567,31.835465,2646.190015,319.5431796,1.81662941,842987,840904.5625,0
1,2,16,0.000001,13.98236942,-1,6340,-5,6,42.42395704,179.4421685,174.8822445,253.1901969,1.395810843,826182.9375,831963.4375,0
2,3,121,10.11832523,59.67808533,188.1300964,6126,-0.113968968,3.332844734,8.782688622,311.8278536,7401.229302,1698.10932,0.000001,836387.9375,844541.125,0
2,3,191,42.30003357,41.15473557,266.8201599,6933,1.168477774,1.357250929,100.723415,1050.403663,1644.551969,707.940016,-0.177438363,831909.75,823824.5,0
3,3,288,11.75591278,40.21241379,255.9637604,7523,1.138351917,4.277748585,38.88572304,87.64715879,221.1368414,1678.096681,3.161190987,832721.6875,813905.625,0
3,3,235,43.8585968,61.71212387,330.0684814,6064,2.262732029,2.342438221,314.3550334,469.5279426,51.11101074,2.952194847,0.000001,805359.1875,810636.5625,0
2,2,184,29.92067528,64.01174927,164.7448883,7033,1.056931734,2.161944151,101.1867372,59.10078495,1903.689679,1314.058826,0.000001,816414.9375,815623.875,1
1,3,26,0.000001,0.000001,-1,1611,-5,6,13.79761066,332.9876935,2184.07504,673.9771289,0.885292053,836786.5,821263.75,0
3,3,178,37.66919327,18.3842907,281.3099365,7859,1.004131436,1.521597147,328.8970324,116.2138121,652.2545159,156.9172136,0.000001,802532.5,809110.75,0
2,3,209,34.10351944,55.01738739,116.5650482,6898,1.219561338,1.999314547,52.67166149,83.05808978,47.09720897,676.2267813,0.000001,855721.4375,830387.5,1
2,3,181,39.40711975,22.44822693,79.38034821,7556,1.066383839,1.459344864,61.87074413,531.6986255,3019.406744,722.1283598,0.000001,807086.3125,811714.3125,1
1,3,160,0.000001,23.62822151,-1,7669,-5,6,66.00464436,26.40522814,1463.995718,611.6545634,0.000001,837024.8125,837880.5625,0
2,3,57,23.25617027,14.53808498,273.3664551,6083,0.418339372,2.107389212,394.6214625,768.6910611,1697.199333,576.9071373,-1.471789718,822499.0625,832384.6875,0
1,1,7,0.000001,0.000001,-1,2215,-5,6,23.09670737,335.7864676,1999.960461,2219.939375,0.201279342,836859.6875,835315.125,0
