landuse,lithology,DTM（DEM）,slope,curvature,aspect,NDVI,SPI,TWI,dis2road,dis2drainage,dis2catchment,dis2faults,DV,X,Y,label
2,1,18,11.41456318,69.70729065,180,6789,1.108066916,4.308033466,0.360054958,315.0723485,265.1213839,692.1410934,-0.78514272,819670,824985,1
3,3,363,48.80919266,16.53420067,353.6598206,7469,1.742797256,1.47607851,5.976360192,175.7213848,378.1909768,1637.062604,1.12793982,833743,814667,1
3,3,47,26.54906082,46.07439423,45,3813,0.569019318,1.956709385,10.09289539,603.579404,1308.874413,452.4132827,-1.461173892,837110,822215,1
2,3,440,10.87979889,29.97565651,113.1985931,7144,3.256076813,6.554472923,0.460950982,363.6605162,6708.566094,658.8539843,-0.000001,837951.625,844484.1875,0
2,3,166,31.24712181,12.2870369,286.9275208,7150,1.109793186,2.109082699,81.09868658,148.4350405,26.11631252,1171.409805,0.136397302,820957,824614,0
1,2,6,5.764071465,27.76035881,270,1109,-5,6,17.21460928,387.8122535,2120.04685,2329.998336,-0.36692664,834987.625,821147.125,0
3,3,32,48.12683105,60.09527588,307.6476135,6905,1.372228622,1.15350008,1.654758295,415.8900004,269.2945861,525.5625402,-0.555057824,843903,823479,1
3,3,263,13.4635849,40.23203278,251.5650482,7600,1.566140532,4.425323963,474.8840848,208.7136813,24.827,1333.447531,-0.000001,811042.4375,811498.75,0
1,3,388,62.207798,71.45037842,208.6104584,7118,1.903293133,0.62243557,2.265527316,599.5612846,10.60667243,1062.199621,-1.306146264,833921,813835,1
3,3,11,24.95298386,73.42182922,282.5288086,4744,0.844384313,2.374491453,2.334850653,38.51614221,3890.889668,1517.780085,-1.558913231,835845,819478,1
1,2,3,4.562964439,33.25072479,18.43494797,2715,-5,6,17.13880409,109.4962856,704.3837951,249.8781481,-0.75432986,824316.5625,834320.125,0
3,2,26,35.41729736,67.09772491,27.47443199,8008,0.921946704,1.603781939,116.4110072,271.0980529,2930.811211,572.9249825,-0.736051321,817401.1875,813514.9375,0
2,3,196,35.52144241,22.46387291,171.8699036,5411,1.272366405,1.946509361,16.19813248,11.04194077,5742.182228,878.0705964,0.379061729,832510,837170,1
2,3,77,4.082573414,63.95073318,225,7294,1.049074292,6.32868433,13.58389882,208.661636,733.6022144,341.136429,4.323785305,806790,809910,1
2,3,158,19.99943542,49.50146103,56.30993271,5838,0.598724008,2.620151758,266.0604381,17.54698482,3525.356086,37.17212958,4.816446304,813914.0625,831435.375,0
2,3,49,59.42851639,48.36672211,206.5650482,5277,1.789265871,0.736462772,24.95618737,429.279875,3289.305859,365.8063088,-0.107247375,840493,820109,1
3,3,146,24.29598808,24.47579002,116.5650482,7546,3.522159815,5.112816334,41.89060384,948.662237,2715.808925,2528.6514,-1.187286735,845588.375,821519,0
3,2,33,11.41427898,17.06489944,180,3304,0.009428997,3.209446907,19.51271495,670.4203986,1070.664695,976.4825681,0.366988003,822800,833200,1
1,3,41,35.10726929,62.67976379,338.9624939,7924,1.257041335,1.961834431,9.904079249,14.3787585,541.8765507,863.1076079,-0.50707531,831927,812784,1
1,3,44,26.37115288,28.7873497,104.7435608,5599,0.56123513,1.964493632,16.55967735,43.16384437,3.842133233,1334.992503,-0.270561308,842397,837510,1
2,1,53,8.371618271,48.38516998,329.0362549,0,2.583581686,6.41603756,3167.534799,4709.65067,7230.397048,280.5085866,-1.688494921,826074.625,816292.75,0
3,1,6,0.000001,0.000001,-1,1851,-5,6,25.16391851,161.1445533,2657.490616,2124.650888,-0.40190652,835423.875,820660.5,0
2,1,131,46.05540085,25.63988113,108.4349518,5881,1.646286607,1.572589159,14.14370559,6.848731743,11.95437528,8.840195542,-0.000001,825285,826703,1
3,1,116,31.97816277,45.29537201,255.9637604,7559,1.138376832,2.080498934,11.57947877,1222.884755,3012.056201,671.7988609,1.418933511,830260,815265,1
1,3,17,0.000001,8.277170181,-1,6544,1.5,2,1.622544059,336.5597668,4693.744185,1364.628913,4.325111866,812500,831800,1
1,2,11,0.000001,4.172095299,-1,3895,-5,6,39.67320734,257.1318907,6263.064338,1139.747152,-1.003277302,832922.9375,840408.4375,0
3,3,137,29.72858429,15.34679222,315,7242,0.702588081,1.823140621,1.989559757,42.68753695,4212.059589,971.0260031,0.212273806,833347,833845,1
3,3,262,50.52098465,47.49469757,46.68468475,6880,1.45678699,1.068941593,7.005682946,63.28689484,7.528814038,83.48579583,0.836201429,838778,814367,1
2,3,124,43.96030045,63.17638016,227.1210938,7098,1.226563811,1.299164772,16.76700356,308.1661152,2095.132785,715.1552271,-1.200555563,842910,816940,1
2,2,48,21.10762405,9.316609383,78.69007111,7064,0.657573819,2.561301947,431.6716432,4312.863203,9876.685061,3061.095565,-0.146502852,855879.8125,819571,0
3,3,359,44.0177803,45.49032974,40.76360321,7957,1.228571653,1.297157049,2.620968341,254.7197923,216.0563919,1171.04209,0.998423994,834334,814611,1
1,3,181,19.36600113,53.03647614,111.0375137,7334,0.217286736,2.308441877,33.84938383,538.524683,1194.179328,1303.508428,-0.415410876,842177,830152,1
2,3,139,28.37335968,67.94245911,37.40535736,7821,0.646858215,1.878870487,33.85746319,72.09306639,4003.890621,906.7963518,-0.473947734,833162,833724,1
3,3,403,51.26202393,47.21396255,328.240509,7637,1.483211875,1.042516828,131.9141887,998.848825,2434.599609,337.8410022,-0.000001,834926.875,828934.3125,0
1,2,20,10.88018322,50.16607285,336.8014221,5926,-0.039723765,3.25859952,6.216185633,5.51467808,4560.512075,131.9897164,-0.517962158,833697.125,836843,0
3,3,56,22.14415932,28.3944149,97.12501526,7837,0.363814026,2.161914587,31.87243227,171.1979703,1004.463107,709.6665426,1.775218129,836372.4375,826818,0
3,3,147,21.98955917,23.31264496,180,7545,0.702637613,2.516238213,2.24484824,64.21948109,1.101049784,1714.630091,-0.855556726,831014,826935,1
1,3,48,34.10272217,55.50621033,296.5650635,7459,1.219531417,1.999344468,12.13699839,398.0557567,4242.718589,1135.338459,-0.206429526,836066.1875,819165,0
3,3,24,48.45903778,63.7350235,190.3048401,3486,1.383901954,1.14182663,20.25197009,1227.962764,925.7794492,433.6977518,0.080206193,842210,816000,1
2,3,83,57.40826035,48.1871109,349.777832,6161,2.056782484,1.162093401,11.48950236,682.484936,68.90263197,742.7966163,-0.000001,807937,809702,1
2,1,363,32.55791092,9.538283348,18.43494797,6728,1.160791993,2.058083773,254.9757884,544.9692756,5369.193616,1388.095606,-0.000001,817305.125,817820,0
3,2,13,0.000001,4.172148705,-1,5316,-5,6,65.95415799,209.4092137,2697.918419,724.3451037,0.921535552,815734.75,831163.5,0
2,3,99,48.91917419,60.72572327,140.3558197,8043,1.400098085,1.125630617,15.73468383,240.1561908,19.65262519,315.9574696,-1.221751928,842395,823560,1
2,3,48,26.89664268,44.71543884,95.71059418,7331,0.930696964,2.288178921,48.94136075,146.3654041,173.115719,131.1685284,-0.000001,806405,814110,1
1,3,227,21.75248909,46.07463837,124.6951523,3533,0.690668821,2.528207064,150.4565709,483.6789988,3316.906811,300.3999585,-8.498607635,813207.75,830535.3125,0
2,3,13,7.332555294,63.07246399,11.30993176,7642,1.168453217,5.269298553,144.4268283,1030.546478,6679.391367,244.5489362,-0.9315238,826627.4375,841690.1875,0
3,2,13,39.80098724,37.52786255,125.1341934,0,1.080379963,1.44534862,13.50463584,161.2980381,4311.220646,55.55831289,-1.999460459,840253,842787,1
2,1,128,17.06694221,6.788413525,80.53767395,7156,0.428558737,2.790317059,31.24821744,215.0641859,6941.403579,62.10138652,2.073998928,852323.8125,840907,0
1,3,22,0.000001,0.000001,-1,2434,-5,6,63.05250473,632.742306,848.8333554,507.2536334,-0.138654798,837334.875,815168.375,0
3,3,16,34.1062355,74.15795898,243.4349518,7297,1.219663501,1.999212384,20.31980545,23.94095614,999.3641064,1743.017605,0.816146076,837652,835937,1
2,3,29,18.70535469,33.78818512,116.5650482,4592,0.179885656,2.345843077,4.609104356,8.102476925,4780.946586,66.56335691,0.077664435,834962,832838,1
3,3,140,46.25528336,59.33732986,217.1466827,7445,1.306695938,1.219032764,157.5642549,691.3369556,1885.691356,57.22698906,-0.000001,816335,813435,1
1,1,7,2.889342785,30.93668365,180,5887,-5,6,3.305735817,825.8441556,1212.131058,345.2225263,-0.446953684,841373.875,830677.25,0
3,3,110,21.5160675,30.57564545,309.8055725,7818,0.332054853,2.193673849,6.54709567,11.65868038,41.46103358,1643.654845,-1.944011331,830379,826678,1
3,3,70,46.18820572,76.97245789,276.9529419,6460,1.650925994,1.567949891,7.400044399,679.12699,1538.040679,2219.03498,-1.231274962,839510,822791,1
3,3,125,54.57894516,63.84722137,248.9624939,7471,1.950216532,1.268659234,22.41554892,273.8465288,274.4381441,278.9319835,-0.91025281,837623,814308,1
2,1,78,31.24773598,44.61883545,253.0724945,5256,1.109817386,2.10905838,5.667146238,138.0270787,104.7576491,807.306683,-0.316553414,820764,825925,1
2,3,75,27.067276,38.92676544,339.7751465,7053,0.938062727,2.280812979,309.1766609,431.6479706,868.1752944,938.6493601,0.791096628,844848,823416.75,0
1,3,74,10.11838531,55.07081604,225,3869,-0.46053651,2.986265182,19.15797615,483.4288307,8122.960226,1749.948824,-0.212912202,835163.625,844863.6875,0
3,3,22,12.8714838,61.23036957,6.340190887,3743,-0.21332486,2.739053488,14.79801598,771.806367,6552.163723,136.9942942,-1.408720613,848364,818258,1
3,3,41,24.09421921,14.81907082,16.38953972,7599,3.749128819,5.358624935,9.363438781,66.84009033,4676.235014,224.4670071,-0.00198261,834882,833512,1
1,2,0,0.000001,0.000001,-1,825,-5,6,1028.408823,1501.162891,1905.086079,574.106837,-0.000001,844449.8125,837605,0
1,3,92,36.34498596,62.0099411,292.1663513,7247,1.302617192,1.916258693,13.83088189,228.7143013,534.9099103,498.0346778,0.172901735,837676,814628,1
3,3,153,22.59921074,55.93298721,255.9637604,7588,1.07952702,2.832495928,1.313670205,115.0084133,186.9231824,1848.968182,0.374796331,830971,827118,1
3,3,94,6.111036301,16.57723045,45,2630,1.5,2,27.56482489,1318.090364,2978.031853,1419.449102,0.157839999,842020,820127,1
1,2,5,7.332393169,15.77108574,101.3099289,5017,-0.441007078,3.659883022,2.278048286,91.95152232,1247.609479,199.6077648,-0.68501991,815936.3125,811677.9375,0
2,2,23,24.29625893,35.95873642,296.5650635,7105,0.81412214,2.404753685,99.32031583,379.5315527,4797.409582,258.2898346,-0.000001,845884.1875,841398.3125,0
1,3,19,48.45900345,73.25331116,280.3048401,3312,2.423621655,2.181548595,28.71165994,224.6165783,1148.028515,1863.331423,0.821430027,840002,815936,1
3,3,28,44.63056946,24.14949989,184.3987122,0,1.596541882,1.622333884,20.44328458,182.361314,1327.653194,750.529191,-0.907746494,839448,835530,1
2,3,14,16.84826469,66.6578598,0.000001,7673,0.414877921,2.803997993,53.73047233,161.7320223,5043.450249,1242.213688,4.968821526,812560,832325,1
2,3,120,38.73266983,72.51629639,167.27565,7414,1.388900518,1.829975367,2.923145983,11.74824105,7640.23148,1408.90467,-1.56063211,839670,846065,1
1,3,25,22.59698868,68.13561249,165.9637604,7592,0.732844055,2.486031771,57.84918867,230.6577278,4553.31946,190.6838422,-0.345900595,834976,840392,1
3,3,313,29.43717003,66.49991608,206.5650482,7605,2.300179243,3.444425344,12.51980204,126.415825,1620.607931,190.8298399,5.824072838,832090,815265,1
2,1,205,32.75555038,71.14841461,244.440033,7147,0.821811199,1.703917503,0.684993787,504.1251317,598.0430789,372.3757314,-1.355776191,820044,828381,1
2,3,66,48.80830002,60.10176849,120.5297089,7759,1.396192193,1.12953651,5.410126056,169.8105782,2023.727378,6.499796851,0.558613777,832710,822560,1
2,3,403,23.25677299,23.35401726,49.76364136,7030,2.151236296,3.840228319,8.830480958,286.3634003,601.3553782,1398.590697,1.502626061,833430,814759,1
2,1,169,18.21297264,56.62000656,85.60129547,5727,1.190991402,3.414178848,6.472499515,762.0315564,218.2308373,737.2961059,-3.372631073,819069,830894.5625,0
3,3,194,56.88300323,61.9908638,212.9052429,7355,1.690092564,0.835636139,3.42548469,137.5174364,473.9398211,767.7161549,-2.325627565,835710,822940,1
3,3,392,39.19380188,33.25583267,248.1985931,7288,1.058787704,1.466940999,7.776277453,20.22678324,572.0187746,284.3065487,-0.000001,808996,812182,1
1,3,454,57.0736084,33.59669113,258.6900635,4397,2.043946743,1.174929142,3.882795736,526.7778939,8.500299999,1333.122085,-1.579825163,833865,814236,1
1,1,7,0.000001,0.000001,-1,811,-6.725433826,16.30041695,53.6253703,2363.196843,5877.643131,1568.415838,1.714694142,809794.0625,819319.9375,0
3,3,585,10.11750889,17.26276588,135,7907,-0.460624993,2.986353636,111.3975942,237.024049,2313.276266,961.8765274,-0.000001,833403.6875,830467.9375,0
3,3,35,20.17455482,62.0543251,344.0545959,7736,0.608199656,2.61067605,4.194570619,470.9043629,2232.816665,470.6637472,-1.917751908,838554,828812,1
1,3,120,2.04389596,56.35524368,225,1629,-0.624894738,6.040995121,2.576379964,1379.151142,3193.537546,1754.372629,-0.185566917,842270,819904,1
2,3,845,39.13943481,9.253735542,330.255127,7016,1.403423548,1.815452337,180.1086105,445.5414958,4.835659749,1008.281844,-0.000001,830600.0625,830386.1875,0
3,3,16,28.52975273,32.11658859,21.80140877,5931,0.999948323,2.218927622,8.05557603,7.396415974,4869.069627,726.4411989,0.792301178,834132,834203,1
1,3,11,8.371609688,22.96528816,30.96375656,1748,-0.653364599,3.179093361,25.70597347,321.6166469,1397.047269,1914.269155,-0.705519497,839926,816241,1
1,3,131,46.95530701,27.5599823,225,4962,1.331170321,1.194558263,2.423509203,63.92055537,506.6838232,1285.736668,-1.45112884,832130,813215,1
3,1,67,30.57379341,41.63780212,199.9831085,8288,0.736554623,1.78917408,57.61034909,21.61541702,1512.270731,804.6295507,-0.592171192,831385,814170,1
1,1,4,6.111120224,6.358537197,315,1518,-0.971450388,3.497179031,139.7879486,746.9625836,3628.136418,585.3954449,0.555312693,831986.6875,820874.25,0
1,3,30,0.000001,31.41594505,-1,6497,-5,6,7.584138151,602.9929267,3529.4298,1068.660177,0.051758822,841121.6875,819728.875,0
3,3,58,36.88003159,64.64866638,47.72631073,5966,1.322124243,1.896751642,48.38006496,229.4401066,2138.814078,447.9018577,2.55099988,838158,828220,1
1,1,6,4.562674046,37.77386475,251.5650482,2976,-7.505592346,15.5202589,86.78499275,27.16722297,2734.037851,494.6043668,0.823181987,838419,821249.375,0
3,3,458,4.562775135,53.43774796,288.4349365,7261,-0.918740988,4.137616634,48.59380669,51.50152283,834.0816589,123.6422603,-0.642738521,808955.125,812862.5,0
3,3,16,24.29794884,30.22408676,63.43494797,2078,0.467627257,2.058101416,23.30216147,426.7895893,7957.484923,5381.465298,-0.596593142,821233,807270,1
1,3,57,41.74087906,72.62725067,45,6684,1.148853183,1.37687552,3.497026911,57.20561518,4176.080269,52.76280409,0.160028309,837116,832660,1
1,2,16,0.000001,0.000001,-1,5161,-5,6,15.33830894,219.4366878,2873.766233,538.9196357,-0.785718679,843926,832384.625,0
1,3,5,0.000001,21.90102577,-1,1764,-5,6,0.776075772,1792.65373,5270.861762,154.4014375,-0.931764364,811581.0625,818156.4375,0
3,3,250,36.9757309,25.27464104,140.4403381,7882,1.325601935,1.89327383,3.623767844,79.7398741,564.7976021,77.68715579,-0.29957667,835385,814200,1
3,1,54,31.41934967,76.32963562,141.7098389,7259,1.116560578,2.102315187,11.48356653,2041.414376,4393.361426,2935.737416,1.355172515,844120,818895,1
1,3,7,2.043902397,31.96505928,225,1131,-1.723503828,4.942379475,7.837472063,513.9401838,3292.886969,2009.795837,-1.044041753,835806.8125,820080.3125,0
3,3,8,2.044079542,21.83230019,135,3434,-1.723417163,4.942293167,8.636370344,4.656943941,4619.322125,504.9217163,0.522173464,834314,834387.0625,0
1,2,1,29.43670464,63.33660126,243.4349518,5187,1.037295938,2.181579828,67.54892706,111.0738831,7.62304136,209.6373098,-0.597112358,843917.375,823834.25,0
2,3,71,24.29799271,56.0205574,116.5650482,7500,2.20049715,3.790967464,27.68055378,486.1130618,458.8236169,750.068938,-5.680528641,803450.375,807377.5625,0
3,3,64,27.067873,75.45957947,302.9052429,6569,1.63123548,2.97393465,62.62595997,419.2451147,458.6054227,347.4856443,-1.153764367,837725,815208,1
3,2,26,0.000001,0.000001,-1,4535,-5,6,60.96493021,15.02472647,5115.134455,712.6274354,-1.032251716,829371.1875,837326.5625,0
3,3,22,22.14261055,64.2296524,97.12501526,6913,2.096604586,3.894860029,43.34140542,246.570574,702.1508461,261.9882061,0.927023649,803900,813015,1
2,1,209,32.55438995,22.64816284,251.5650482,7064,0.814082861,1.711645842,50.77831914,685.2501366,62.81819143,852.9472275,-0.000001,825009.375,829671.8125,0
1,3,179,47.01914597,73.00604248,131.1859283,6906,1.679977775,1.538897991,4.885293644,221.3959771,770.0327782,1227.312097,-0.391649574,832184,814110,1
3,3,17,40.80010223,68.85948181,105.2551193,8001,1.462305784,1.756570101,7.108513184,198.2372272,3854.701567,995.4126332,-0.653890491,818365,810680,1
1,2,5,0.000001,0.000001,-1,3090,-5,6,0.257113115,57.30843928,1054.058325,465.5117313,0.428655982,823137.875,837106.875,0
2,3,8,0.000001,15.49561596,-1,3634,1.5,2,4.524130258,897.5435585,1826.228645,775.5852461,-0.667421579,846635,828320,1
3,1,59,27.94814301,28.23199081,272.7263184,6787,1.322168469,2.589854479,170.962667,453.8953786,671.2785338,461.2124425,-1.404654741,821040.625,830624.3125,0
3,3,110,39.61952972,44.79511261,37.56859207,7242,1.073936343,1.45179224,37.30033001,71.43609083,820.9810707,669.4243089,-0.575585008,835280,815068,1
1,3,169,35.41769409,6.947439194,207.4744263,3618,0.921961308,1.603767395,38.12739547,173.6652482,191.7067368,435.3901558,-0.189201355,837813,814303,1
3,3,45,12.08574963,45.21535492,225,5387,0.068225294,3.150650501,14.90518287,121.7791646,1848.479955,554.3222063,2.160771847,837857,828032,1
1,1,7,12.24936008,15.69618607,305.5376892,4163,-5,6,2.19701436,118.1072118,1356.111606,408.6232418,-0.974731028,838307.625,827115.4375,0
1,3,190,4.562596798,18.47480583,251.5650482,1776,-5,6,62.73267806,1400.030194,2781.189363,1655.055145,0.139743805,842502.0625,820329.0625,0
2,3,18,29.43512154,24.23254395,333.4349365,0,0.690657675,1.835070968,57.49863228,2293.096991,4068.431382,1871.108387,-0.820238233,846245,820330,1
3,3,21,25.89545631,61.3816185,207.8972778,6714,0.540238738,1.985489964,6.75308218,67.78139947,426.024162,1022.699835,0.447719812,840811,837174,1
2,3,44,32.757267,1.769286036,191.3099365,4760,0.821876943,1.7038517,30.62254403,118.1793926,1870.358053,420.8826379,0.849103391,833079,822355,1
3,3,151,24.95301437,15.08080864,319.3987122,7947,1.942998052,3.473102331,113.4687628,101.9295728,3431.436397,218.2698637,-0.000001,835255.875,838755.125,0
3,3,51,42.25342941,56.84826279,90,7211,1.513417244,1.705458522,2.386424267,357.5457994,3459.002364,1108.539157,-0.700317502,841737,818758,1
3,3,115,17.70525742,19.41560745,288.4349365,7885,1.566243649,3.849856615,11.71121363,27.75722699,34.15674431,1673.916933,-2.172254324,830405,826695,1
2,3,338,31.24454117,49.21448517,106.9275131,7760,1.109691501,2.109184265,8.115087326,138.1271638,128.3791099,1807.550896,-2.065679073,829375,828705,1
3,3,213,24.95393753,74.31726074,130.6012878,4819,0.497854233,2.02787447,32.99657154,648.9083959,1340.919389,946.4393097,-0.843863606,842700,821840,1
1,2,31,10.11859989,24.57429314,261.8699036,7396,1.272353053,4.719111443,45.68425042,106.3924321,4410.361566,249.6089992,-0.552380085,833887.625,836440.875,0
3,3,165,43.13154602,47.08130646,207.2553253,7377,1.197596669,1.328132033,2.15442026,151.7373415,377.8145567,1435.90605,-2.495252609,832350,813374,1
1,3,145,9.068037987,70.29623413,251.5650482,5855,0.467512637,4.137657642,0.837238568,1289.842179,2852.403592,1373.106252,-2.446222782,842064,820250,1
1,3,21,16.05280113,35.5475502,74.74488068,3844,0.363750249,2.855125666,19.21804165,2.665291755,4897.829737,16.18694022,0.347688347,835030.875,832952.9375,0
1,3,84,60.00833511,61.47732544,192.6193237,7054,2.15907979,1.059796095,5.337722906,745.1929561,657.846239,513.5084709,3.67908287,837670,811100,1
2,3,50,20.0000267,29.04340935,326.3099365,6617,0.598756075,2.62011981,62.78950367,794.2460044,5015.854388,346.3805175,2.469092369,814111.75,833178.4375,0
1,1,5,0.000001,0.000001,-1,0,-7.706263065,15.31958771,0.639717349,659.5954307,1426.564037,1017.243116,-0.233670682,835353.3125,815766.1875,0
2,1,17,31.20347214,6.864824772,180,7230,1.108074546,2.11080122,2.217138549,1940.141464,8311.069322,1302.470294,0.915738046,822308,815806,1
2,3,721,35.41653824,24.54777145,152.5255737,7391,2.367104292,3.048995972,1.722759061,59.32075015,66.53183681,1074.515078,-0.000001,809816.875,811992.1875,0
2,1,110,15.93405151,28.35357285,135,6439,1.395645857,3.902671576,19.87562582,288.0889653,11.51039004,3.46469546,0.139164388,822817.4375,828994.8125,0
2,3,412,39.40578842,61.21886063,132.5104523,7469,1.412909985,1.805965781,5.402444627,303.6814243,111.238193,2308.497186,-2.311781645,830405,828340,1
3,3,113,21.75304413,62.7927742,161.5650482,7513,0.690697014,2.528178692,288.6931412,2.273050194,249.9092397,52.73342326,-0.000001,840680.5625,812864.625,0
1,3,25,22.14181709,60.50601959,330.255127,8095,1.403417706,3.201752424,48.2155024,332.6989405,3860.048121,918.5764795,0.411117733,832062.125,820463.125,0
3,3,13,48.11291885,17.90278625,5.194427967,5376,1.718313575,1.500562191,4.93726927,64.38609652,4231.222168,58.22002556,1.95737195,834785,834360,1
2,1,137,34.46827698,14.42691994,197.1027374,7146,1.233239293,1.985636592,183.7726498,1106.754704,4791.014751,116.8551933,-0.000001,819571.6875,819630.625,0
1,2,13,0.000001,25.3841114,-1,6496,-5,6,89.88663828,112.5082665,8134.377436,384.3820258,-0.488038838,832946.6875,843433.6875,0
2,3,20,11.41335583,48.20770264,270,6675,0.009345956,3.209529877,2.956378497,1152.612384,1620.947643,68.17033687,-0.525886297,818587.0625,838294.75,0
1,1,12,2.889523029,61.49821472,0.000001,0,-0.278237104,5.694337368,2.741502563,421.3315755,167.0226745,98.40688607,1.048372388,822162,824465,1
3,1,132,48.02600861,28.61846542,2.602561474,6176,1.368688822,1.157039881,10.69068957,3.545210635,8.232425428,105.1262593,0.044094577,825328,826497,1
1,3,228,55.28888702,69.02559662,53.53076553,7019,1.629993916,0.895734727,3.719082591,47.02156807,333.4860447,812.8841545,0.487833738,836404,814092,1
2,3,82,40.60604477,12.95984459,137.3859406,6819,1.108881354,1.416847348,12.6734702,2833.549406,7378.472193,1390.035435,0.062999271,822130,812520,1
3,3,112,23.81937027,49.52949905,210.9637604,7735,0.791761994,2.427113771,26.54833846,102.9500323,178.0376704,198.1364955,-0.262561381,834891.25,813019.25,0
3,3,33,49.07066727,12.48201466,246.8014069,6247,1.752011538,1.466864347,16.74679577,37.61537331,4915.422948,609.6513065,0.135207832,833540,835540,1
1,1,32,6.439114571,5.512534142,63.43494797,6331,-0.918749154,3.444477797,204.0877077,274.7144648,750.2797501,41.42219742,3.246986866,819401.875,831615.1875,0
3,3,15,18.70375252,40.49139404,296.5650635,4066,0.872940719,3.039082289,20.33103129,289.09555,1116.891465,874.9129476,-0.198332176,814844,827846,1
2,3,332,32.43301392,13.14792728,276.8427734,7094,1.155981183,2.062894583,59.57163686,201.4957959,3741.978527,124.7593712,-0.000001,837868.125,841128.3125,0
2,3,145,16.39958382,36.13949585,149.0362396,7518,0.386309803,2.832566023,4.558313583,29.08251108,1173.325387,93.04717569,0.118654445,833222,823324,1
3,1,123,39.8030777,53.56787491,234.8658142,8053,1.08045435,1.445274353,3.292188903,471.0530585,1497.106726,4291.791102,-0.000001,843275,808405,1
1,3,212,18.70663452,11.10911179,116.5650482,7846,0.52653271,2.692342997,10.31740808,8.038203596,5.095510449,2130.216603,1.336571097,830480,827224,1
2,3,184,22.59797287,47.99750137,284.0362549,7285,0.732892454,2.485983372,83.78520603,53.93922026,3696.797235,644.3382459,-0.000001,833062.125,833414,0
3,3,309,37.12981796,47.45579147,36.86989594,7977,0.98462081,1.541107893,6.735313937,830.5584811,486.5729965,1876.61962,-0.572652221,838572,824122,1
3,1,47,33.95413971,72.01061249,167.0053864,7079,0.867366314,1.658362389,13.13856055,2127.597489,4452.588885,3010.524182,0.487475187,844220,818900,0
1,2,7,2.889482737,18.19246674,270,2411,-1.376863241,4.595738888,1.773094124,177.4471571,244.4518069,614.6946537,-0.363865465,820991.3125,833310.75,0
3,3,19,34.43420792,44.35990906,173.6598053,5174,1.231964707,1.986911058,10.58316891,150.7521425,5363.122011,1297.093062,-0.220517084,844733,843084,1
3,3,207,31.55309105,14.86869335,9.462321281,7535,1.121801496,2.09707427,7.363513051,305.8782217,308.8852321,280.3386353,-1.202947617,832635,826890,1
2,3,259,24.95357513,18.64725304,310.6012878,7206,0.844411373,2.374464512,43.85053391,299.8658712,1620.709936,1196.337272,-0.000001,842352.875,830544.9375,0
3,3,78,18.60953712,50.47678375,167.0053864,8034,0.174368083,2.351360559,3.305604241,684.8294201,731.7225792,415.6678319,2.445899725,837005,826990,1
1,3,28,4.082700253,48.11402512,315,4465,1.272249103,6.551796913,2.876400261,971.3829531,809.7851583,378.0052235,-1.237380505,833733,811598,1
1,2,3,0.000001,0.000001,-1,0,-5,6,9.229102435,1085.907832,4807.122874,1399.834126,0.505675197,829799.25,821424.375,0
1,3,43,21.75329781,52.27945328,214.6951599,4462,0.344136268,2.181592464,1.692976966,34.77551105,4979.820905,210.2492866,0.144967332,835230,832760,1
3,2,4,0.000001,24.18935204,-1,4803,-5,6,40.69776201,15.54446101,3141.103013,379.9356688,0.07529363,817419.875,814098.875,0
1,2,5,0.000001,0.000001,-1,2252,-5,6,5.691109632,532.6924276,1092.439115,190.0945579,0.369271219,822595.8125,837482.9375,0
1,3,228,19.36550713,39.5236969,158.9624939,7727,0.217259109,2.308469534,147.117115,818.3528032,2621.49215,113.9908719,0.061372228,836088,828653.5625,0
2,3,38,17.91013145,32.78526688,51.34019089,7648,0.133338511,2.392390251,6.388366612,4.025317793,4538.376181,269.2278382,0.705634415,834741,832736,1
3,3,106,18.60807037,61.54593658,77.00538635,7460,1.214004159,3.391165972,10.01521231,24.24445771,4200.108427,167.7771255,1.293277979,834718,832002,1
2,3,10,42.86058807,54.98471451,315,1768,1.18811512,1.337613583,13.52111864,210.7267922,2158.127334,1411.756032,-0.76454103,839990,834890,1
2,3,580,23.82067871,25.46562958,30.96375656,6693,3.564412594,5.199640751,14.72071166,671.4512042,49.79013773,490.7796488,-0.000001,842066.75,825976.625,0
3,3,148,21.43441391,38.54847717,225,7771,0.674445331,2.544430494,26.85462978,169.821365,611.7001914,1024.019519,1.15282917,837100,823000,1
3,2,6,0.000001,0.000001,-1,2285,-5,6,20.89282842,513.1498836,5597.299982,77.81648674,-0.630017161,825638.5,841226.8125,0
3,3,11,4.562837124,47.7181015,18.43494797,2786,-0.225580171,4.830750465,8.05896808,268.9073842,658.0359437,173.118403,-0.308100164,819915,832802,1
2,3,534,26.78001976,17.77755547,306.8699036,7198,0.925644279,2.293231487,42.41783402,84.15401995,189.1513264,2180.576735,-0.000001,840978.5,838705.6875,0
1,1,5,0.000001,0.000001,-1,1523,-5,6,18.53923705,297.7218395,3540.443296,2076.699351,-1.265400648,835298.1875,819754.3125,0
3,3,22,13.46406174,51.68119049,108.4349518,7254,0.873030126,3.732140064,56.58594235,14.16220878,4117.09893,2.938648271,-0.103759393,837200,832696,1
1,3,395,55.45994186,78.50331116,342.8240967,4690,1.982952595,1.235923171,29.10059424,341.9489361,127.8452842,1072.568508,0.256399661,834387,814516,1
