landuse,lithology,DTM（DEM）,slope,curvature,aspect,NDVI,SPI,TWI,dis2road,dis2drainage,dis2catchment,dis2faults,InSAR_dv,X,Y,label
3,3,31,27.06900024,17.92096519,69.77510071,7618,2.324429989,3.667030096,21.17154387,517.6797836,6654.31682,461.8411092,-2.762619972,819330.1158,817777.724,2.762619972
2,1,397,33.07540131,28.42184448,324.4620056,7061,1.180619955,2.038249969,19.38089686,220.1186241,22.26109587,597.8098544,-5.03000021,837068.0461,813463.3347,5.03000021
3,3,62,23.25690079,38.27611923,86.63349915,5669,0.764949977,2.453929901,10.35227785,208.5570928,95.72391104,309.2223619,-2.272949934,822125.4399,824789.3863,2.272949934
3,1,96,29.13949966,72.74820709,185.1940002,7725,1.025140047,2.193739891,317.4867674,3415.302326,8931.43415,1150.393042,-4.323239803,823588.9379,813714.0572,4.323239803
3,3,107,5.764520168,23.64199448,0.000001,1409,1.714210033,6.300459862,9.204075718,212.5702439,1461.247737,582.4539324,-6.413609982,833555.6781,815785.677,6.413609982
2,1,39,34.57600021,9.245203018,66.25050354,6948,0.890690982,1.635040045,92.5388555,374.9634364,3773.396566,784.1565407,-7.990600109,856100.4605,828570.1312,7.990600109
2,3,131,42.94250107,38.53813171,229.3990021,5929,1.537559986,1.681319952,17.74383657,1543.285213,3303.061137,2602.818799,-2.341799974,845498.8399,820782.342,2.341799974
2,3,269,27.94829941,36.2506485,272.7260132,6916,1.322170019,2.589849949,29.767353,42.96513734,8.672485195,448.3882131,-8.106809616,838076.4737,811690.8191,8.106809616
2,1,100,22.5984993,34.89300919,194.0359955,6329,0.732919991,2.485960007,27.0788663,154.3164526,1779.555911,997.6952089,-2.373869896,826034.3277,834888.3633,2.373869896
3,3,18,34.28639984,69.12146759,267.8789978,2581,1.226430058,1.992449999,25.30396109,457.8886146,539.9224409,350.9733574,-6.515649796,807358.2913,809513.231,6.515649796
2,1,51,20.77560043,49.77260208,266.1860046,7613,0.640211999,2.578660011,20.58252315,364.5769916,3160.793926,100.5069838,-3.853420019,821440.0486,821256.6137,3.853420019
2,3,47,26.3715992,75.57804108,345.256012,6628,0.90783,2.311049938,0.194549657,409.1753317,2454.432934,353.0217828,-3.173419952,838238.6487,829038.0632,3.173419952
2,3,51,11.4151001,22.95834923,270,6598,1.108119965,4.307980061,118.1629697,56.44305443,890.4222929,755.4028632,-8.141619682,802059.1781,808453.6057,8.141619682
2,3,69,27.45949936,62.00321198,240.9450073,6679,0.608301997,1.917430043,12.40484422,1312.868127,3049.556701,628.9191162,-2.105809927,830169.3526,815187.4712,2.105809927
2,3,89,32.75979996,56.12731171,168.6900024,7004,0.821976006,1.703750014,14.55477053,18.34737809,19.53566599,877.5308346,-7.419139862,805070.9638,808513.104,7.419139862
2,3,231,47.20650101,33.32896423,127.4049988,4810,1.339959979,1.185770035,202.7223284,741.3760464,692.9668435,507.426801,-4.859600067,819002.6242,831371.3697,4.859600067
3,3,98,29.72730064,12.48324776,225,7411,0.702534974,1.823189974,55.28464382,381.1130875,3468.360745,499.3403492,-5.202410221,847503.8948,811761.3889,5.202410221
2,3,454,29.04000092,35.48545456,90,6760,1.021049976,2.197819948,47.23924898,248.1272634,978.3103363,1029.442464,-7.931829929,833333.0876,815129.3289,7.931829929
1,3,26,59.86520004,48.58665466,185.0420074,3094,2.153320074,1.065559983,4.139526599,490.4905367,3705.389774,537.0017466,-5.662310123,819665.22,820724.8002,5.662310123
2,2,35,16.84910011,44.28684235,180,7311,1.51354003,3.902559996,58.90980101,221.2481362,3326.047493,87.74701333,-2.638819933,811774.0028,816084.1818,2.638819933
2,1,107,6.43971014,11.99614716,26.56509972,6636,-0.918654978,3.444380045,167.9015637,1462.279861,4203.904549,622.9079469,-5.736700058,855601.7199,827099.0449,5.736700058
1,1,136,34.28960037,13.10416222,51.00899887,7241,0.879974008,1.645750046,2.192513386,480.7671795,862.6442615,610.940142,-6.025249958,834894.3087,825661.9731,6.025249958
2,1,128,23.1833992,4.002602577,315,6823,0.761407971,2.45746994,267.1640183,840.8970282,4141.641108,676.8387081,-2.722899914,819328.6694,820369.1995,2.722899914
2,3,148,14.02820015,9.144338608,45,7661,0.222544998,2.996330023,113.2139803,273.1886637,7311.494432,887.6692337,-11.33679962,849624.9843,817994.2438,11.33679962
2,1,231,21.11020088,14.45469284,101.3099976,7693,0.657706022,2.561170101,71.79907212,191.1838803,10.0663195,1469.141943,-5.397089958,828372.9389,826775.0178,5.397089958
1,3,96,25.14629936,32.44716644,233.7460022,7363,0.853178978,2.365700006,37.27290752,2714.139699,7169.79007,1289.13103,-4.43941021,821921.6186,812508.7895,4.43941021
2,3,413,29.96500015,16.66610336,113.1989975,7190,1.751870036,2.853300095,122.0599149,229.1049724,37.00518229,280.447091,-6.440360069,818156.3768,827756.4554,6.440360069
2,2,148,19.36669922,16.24058533,111.038002,8210,0.217324004,2.308399916,14.88479843,537.90015,7080.736377,6831.120106,-5.817180157,845818.8207,803372.5986,5.817180157
3,3,137,30.48069954,37.27521515,210.9640045,6502,1.425989985,2.486030102,115.577453,127.6952949,3575.609557,999.8309287,-9.294730186,822548.0464,821037.3399,9.294730186
1,3,95,31.24600029,40.95877838,45,7480,0.763176024,1.762549996,115.0388079,626.3552047,3792.983608,1385.070043,-3.104049921,847873.6949,812663.7962,3.104049921
3,3,117,33.34669876,63.20130157,94.3986969,8055,1.190950036,2.027920008,6.393951507,41.80126237,41.55311634,1545.33579,-5.487989902,839181.2028,809654.9117,5.487989902
2,3,60,28.98730087,24.10886765,210.0690002,7031,1.01888001,2.199990034,612.7664559,720.5202225,1784.998175,1048.566413,-6.673500061,801646.4273,809821.5043,6.673500061
1,3,97,9.069250107,49.62136459,18.43490028,6094,-0.572072983,3.097800016,2.819280269,8.058634913,11.52177695,777.0731275,-9.784830093,805102.7139,808398.01,9.784830093
2,1,129,22.59810066,11.38336086,194.0359955,6912,0.386325002,2.139400005,157.2891425,271.2682907,6363.193099,746.912493,-4.407690048,856019.7624,824162.164,4.407690048
2,3,18,26.78210068,25.82214928,180,6839,0.925734997,2.293139935,96.18791554,209.8762356,10156.27554,72.02255337,-7.453229904,830380.0446,843617.7381,7.453229904
2,2,70,11.41399956,9.84041214,270,5993,3.24635005,6.446410179,102.8976288,1588.481401,6797.890251,629.1218947,-10.10439968,854749.7599,822479.4107,10.10439968
1,3,264,18.21349907,48.38975906,147.529007,6399,0.151300997,2.374429941,30.85528901,205.4816557,184.4263409,336.1149015,-2.616660118,837487.9234,813319.0939,2.616660118
3,3,151,32.43239975,16.6301136,83.15720367,7040,2.947720051,3.854680061,80.81974701,674.95549,6001.631857,576.4868403,-7.412730217,827390.7307,839785.907,7.412730217
1,1,296,26.37400055,40.96230698,284.743988,6696,0.907935023,2.310940027,38.96958564,185.9103205,909.3282774,944.2075221,-1.405210018,839132.4724,815541.7347,1.405210018
2,1,119,44.15100098,29.04282379,152.1029968,7871,1.57980001,1.639080048,74.32559294,2437.844837,306.0373222,308.9436308,-4.702690125,848471.9874,828359.3108,4.702690125
2,3,118,56.30039978,70.99971771,263.2340088,5527,2.014539957,1.204329967,5.1453523,51.32671486,2164.230906,325.8860847,-2.907469988,831582.8654,815557.9547,2.907469988
2,1,46,24.29780006,77.37239838,153.4349976,7680,0.814195991,2.404680014,47.12023369,118.8488555,188.3899757,1608.230419,-1.866170049,844519.035,826220.0056,1.866170049
1,3,74,23.25779915,12.37778664,93.36650085,6959,3.760720015,5.44961977,40.9545743,44.50379646,39.29028003,719.8977074,-6.135069847,803716.7078,807748.4897,6.135069847
2,1,175,27.45689964,31.44204903,119.0550003,6212,4.481130123,5.790470123,165.0898795,603.0100627,3576.571192,947.1170196,-8.608099937,855776.3453,828358.4641,8.608099937
3,3,99,32.87540054,37.36648178,141.3399963,7102,1.172979951,2.045900106,30.58411922,180.3763825,4706.038492,2457.997959,-2.84920001,818546.2199,809101.1681,2.84920001
3,3,44,36.21490097,75.11586761,88.02510071,7175,1.991009951,2.614160061,57.35671797,1983.503864,6592.95518,564.0540998,-1.755959988,821298.5236,812974.4571,1.755959988
3,2,45,23.46980095,11.79708004,125.538002,7271,0.428582013,2.097150087,19.68612725,575.7745446,6159.419514,1887.940076,-7.46228981,834519.9009,842184.6017,7.46228981
1,1,143,24.95439911,34.59892273,77.47119904,6600,0.844449997,2.374429941,54.73401851,215.8646366,4995.533474,3186.968646,-4.576910019,851104.3764,823017.3626,4.576910019
3,1,216,6.111629963,28.57085419,135,6918,2.553260088,7.021719933,0.341070952,2.482260956,935.5068888,955.0940802,-3.851030111,838917.0272,815814.5857,3.851030111
1,3,135,32.87919998,37.45135498,141.3399963,6974,1.173120022,2.045749903,31.39579343,114.3228825,5776.165025,269.9460956,-2.310990095,818771.3146,817026.3058,2.310990095
3,1,97,28.57920074,32.50771332,256.6080017,7240,1.001999974,2.21687007,123.7124464,376.7297189,5018.628591,2201.916912,-2.698080063,819293.7575,809822.459,2.698080063
2,3,125,20.77619934,64.61613464,93.81410217,4625,0.640245974,2.578629971,35.77918958,1313.35791,2348.525168,891.6706486,-2.916009903,831669.5429,823102.9003,2.916009903
2,1,280,30.57320023,26.72399521,250.0169983,7176,1.083109975,2.135770082,70.52362375,749.5175446,5373.848966,1601.710089,-4.286270142,857640.3386,832153.9196,4.286270142
3,3,88,37.67050171,16.52580452,281.3099976,7120,1.004179955,1.521550059,67.09366066,452.5140725,3065.493764,172.4450601,-2.309200048,821479.7362,821366.1515,2.309200048
2,3,56,28.52750015,21.80050468,111.8010025,7103,0.999855995,2.21901989,381.5328882,4262.42431,9828.163204,3009.514311,-1.778939962,855871.5955,819621.9049,1.778939962
2,1,47,24.95610046,51.63562012,130.6009979,4535,0.497951001,2.027780056,22.11279385,1128.698636,1129.187349,1674.910996,-4.832749844,845592.9843,827090.4106,4.832749844
2,1,29,16.05190086,28.47371101,232.125,7421,0.363689989,2.855190039,45.92934424,1805.448542,4881.15841,295.812409,-5.487420082,817937.2758,820111.4948,5.487420082
2,1,204,29.43810081,2.833311558,190.3049927,6981,0.690780997,1.83494997,100.9475011,177.0582566,5274.63766,279.7867247,-6.389999866,856924.6392,827003.7947,6.389999866
2,3,62,26.3743,49.21230316,284.743988,6650,1.601089954,3.004080057,55.38848316,614.4137528,4581.075544,171.5703691,-3.569200039,816198.0838,835283.1463,3.569200039
2,3,146,19.36680031,10.1824913,21.03750038,6079,3.048810005,5.13988018,5.792240511,1107.471054,1091.339166,1192.561394,-4.058100224,823212.3062,832625.1298,4.058100224
2,3,53,21.98830032,26.78322601,0.000001,7553,0.355998009,2.169729948,77.78505505,1311.010864,6495.632585,245.9908527,-6.159999847,847116.3407,842572.7455,6.159999847
2,3,26,19.73189926,22.41260147,219.2890015,5420,0.237540007,2.288189888,7.031307742,274.4022208,8950.520266,251.2308731,-5.617199898,830985.7501,842394.6507,5.617199898
3,3,102,16.0515995,15.30020142,254.7449951,7770,0.363671988,2.855200052,27.25773346,1008.239985,3667.57315,1897.780026,-5.345890045,830617.7043,809512.4086,5.345890045
2,1,95,12.87339973,40.98382568,186.3399963,6334,1.232010007,4.184090137,942.8005498,1473.817134,3942.238637,498.6736701,-3.2213099,854683.6139,826518.2833,3.2213099
1,2,515,26.54940033,12.33067036,225,7322,0.56903398,1.956689954,6.72032395,27.36405748,721.7101209,825.0291461,-7.628449917,808495.7281,813440.4252,7.628449917
2,1,67,32.87969971,39.30021667,231.3399963,6442,0.826566994,1.69915998,13.34667845,43.15324452,3790.618003,201.4395639,-3.657320023,834461.2823,837136.5652,3.657320023
2,3,38,20.0007,26.63119507,213.6900024,5751,0.598793983,2.620079994,23.28010154,587.8859545,3109.848096,528.3606199,-4.425179958,852807.252,825615.2299,4.425179958
2,3,55,16.39859962,53.52932358,120.9639969,7392,0.386243999,2.832629919,5.823301077,86.40930273,7.316944366,1668.484281,-3.617830038,810621.4041,810153.1535,3.617830038
1,2,345,24.95420074,7.204801083,229.3990021,6549,0.497868001,2.027859926,42.72027273,56.62338698,41.03830835,907.7082543,-6.045340061,805989.9293,812998.041,6.045340061
2,1,55,19.73279953,40.35961914,129.2890015,3756,1,2.2,500.1885192,1804.325257,5027.288506,538.9795231,-6.011159897,855596.4283,825919.0009,6.011159897
1,3,72,18.21500015,15.3260746,237.529007,7850,0.497961015,2.720910072,220.6141896,1.984987534,789.8756053,652.2151568,-8.008199692,802162.3658,808443.0223,8.008199692
2,1,36,4.082970142,18.38645554,135,7257,1.188109994,6.467520237,50.12618246,362.5879098,2815.191943,1766.351187,-5.596119881,849698.5541,824856.4409,5.596119881
2,3,82,24.42959976,38.73081589,0.000001,7218,0.820315003,2.398560047,11.04438814,165.2560032,2133.569053,1966.035903,-0.947227001,835357.676,821180.2453,0.947227001
1,3,113,28.21710014,19.12902832,48.81409836,7302,0.64032203,1.885409951,131.4436458,298.1249316,6378.658335,234.2331759,-2.578989983,819021.0818,817659.1904,2.578989983
2,3,88,14.43260002,28.52570152,11.30990028,7310,1.985039949,4.699570179,47.22549965,19.05516252,790.9036205,1132.273679,-3.334320068,837323.4796,822907.3266,3.334320068
3,3,155,22.67149925,30.41513252,334.9830017,7094,0.389932007,2.135799885,29.3907133,324.1652262,2249.248157,1803.298211,-5.895780087,843272.2789,821087.581,5.895780087
2,3,151,14.43150043,40.32563782,101.3099976,7424,0.252088994,2.966789961,99.39396133,1213.974712,3678.377998,2132.699412,-2.721829891,843393.0054,818488.884,2.721829891
2,3,173,38.25149918,30.53619766,230.1940002,6442,1.371659994,1.847219944,16.66339069,498.8414728,6183.177823,462.028631,-7.361959934,809811.6908,830044.3858,7.361959934
3,1,83,28.21520042,51.20002365,138.8139954,7685,0.640244007,1.885480046,370.553891,3238.565674,8629.733928,1245.594329,-3.510469913,823292.6039,813416.6649,3.510469913
2,3,32,39.14099884,19.67921638,330.2550049,6409,1.056900024,1.468819976,68.12916465,306.7490913,5576.778287,651.3752912,-9.34484005,813105.7599,833338.4549,9.34484005
1,1,109,10.31389999,3.13829565,33.69010162,7273,-0.440984011,2.966710091,39.89916058,26.76466151,4221.863466,236.7374759,-4.712820053,834682.0759,832146.7119,4.712820053
1,3,45,40.30820084,27.38561821,210.3789978,7010,1.098350048,1.427379966,16.86041887,127.215466,4094.963302,238.8152828,-6.269219875,835405.381,840185.5556,6.269219875
3,3,167,45.27220154,64.35842133,233.1300049,7825,1.618939996,1.599939942,42.35657076,702.4360273,1505.733141,1243.800679,-3.822770119,836354.8116,827519.3518,3.822770119
2,3,19,50.37220001,4.596921921,26.02960014,6497,1.451500058,1.074229956,14.38058093,359.218159,4668.270163,536.9485951,-3.220949888,822579.7965,819945.1377,3.220949888
2,1,230,13.46339989,15.99719143,71.56500244,6134,-0.166741997,2.692470074,64.45774475,447.1168476,2456.166616,554.4988591,-5.442240238,855096.3648,829919.5089,5.442240238
3,3,91,35.51729965,23.85505295,225,7159,3.122869968,3.797310114,125.4324658,453.5626249,5094.501243,2280.483958,-6.491869926,819351.966,809765.3088,6.491869926
2,1,7,0.000001,0.000001,-1,4251,1,2.2,68.6115526,1444.2197,5343.027891,696.0927393,-5.055379868,817920.3424,819622.5438,5.055379868
3,3,89,27.06509972,20.7136364,57.09479904,7073,0.591395974,1.934329987,8.615316631,622.8961628,7194.492722,4100.78541,-3.582710028,821193.325,808738.4959,3.582710028
2,3,23,25.14620018,73.86495209,306.2539978,3430,0.853175998,2.365700006,55.69928549,242.0430961,183.6324261,304.5161528,-2.749419928,833490.1843,812308.7436,2.749419928
2,3,82,41.39350128,32.43095398,166.7590027,6757,1.136639953,1.389089942,137.680359,519.0410393,5158.977807,2341.735022,-2.773920059,819404.8828,809725.0921,2.773920059
2,3,176,36.34519958,4.098769665,59.03620148,6592,0.956050992,1.569679976,67.70495918,1997.21329,4288.639102,1012.103934,-4.982289791,847857.8198,815045.051,4.982289791
2,3,143,21.75230026,39.56781387,288.4349976,6589,2.636569977,4.474130154,289.9906214,817.9188355,4149.543653,643.4153108,-2.680000067,819357.2444,820351.7369,2.680000067
3,3,143,29.72640038,17.66375351,225,7524,3.128509998,4.249249935,85.16590836,82.2419382,38.49437999,1780.343395,-3.599149942,839700.5457,809744.0765,3.599149942
2,3,103,21.75160027,26.59601784,214.6950073,6975,3.635060072,5.472690105,27.80011537,372.6331531,705.5860198,176.7086421,-3.921969891,822749.3963,828136.6931,3.921969891
2,1,70,28.16139984,18.4916153,81.86990356,0,3.757149935,5.006899834,10.3279388,275.3570807,6987.995247,2902.909898,-6.556829929,859620.7488,830518.7913,6.556829929
2,3,97,26.89459991,59.21157074,174.2890015,7098,0.930611014,2.288269997,7.66195559,108.0318406,51.43067624,1846.080469,-5.536230087,839390.9352,809435.7426,5.536230087
2,1,167,24.43020058,49.43376541,180,7278,1.513489962,3.09168005,53.44490862,48.30081287,12.73826342,692.0728725,-6.554920197,835566.4588,813133.3159,6.554920197
3,3,85,25.89189911,30.32085228,351.0270081,7531,0.886654019,2.332220078,182.6130633,220.0407575,138.1848336,400.9957621,-4.448019981,816128.0732,828610.0697,4.448019981
3,3,7,0.000001,0.000001,-1,2272,1,2.2,26.77010903,1199.286444,1226.723455,813.3134253,-11.45510006,833852.324,811149.1095,11.45510006
3,1,37,43.93719864,64.81309509,225,7520,1.225759983,1.299970031,27.66254195,297.4206871,4600.824904,624.3675907,-4.164239883,822641.7091,820014.9878,4.164239883
3,1,63,24.29630089,20.88769722,153.4349976,8087,2.259310007,3.849940062,131.4345397,378.7007002,6239.780076,1380.182236,-1.996870041,833702.482,841497.6014,1.996870041
2,1,7,0.000001,0.000001,-1,6315,1,2.2,10.05358737,109.8277566,933.6255079,975.2716413,-7.476290226,840127.579,837157.3538,7.476290226
2,1,111,26.78249931,24.32632065,216.8699951,6521,0.579176009,1.946550012,95.63626435,1277.670377,6298.930068,295.0812363,-7.207180023,856670.6387,825231.0828,7.207180023
2,3,81,21.02779961,22.64986229,293.1990051,7262,0.30684799,2.218879938,76.94928404,458.7982772,986.6329226,612.0362315,-8.914600372,802167.6575,807948.2505,8.914600372
1,3,346,17.70429993,19.30145073,18.43490028,7656,2.259330034,4.543059826,46.06177418,383.7260117,93.7287,951.1786441,-3.921099901,834177.4036,814016.2289,3.921099901
1,2,82,25.89259911,43.19827271,117.8970032,4994,1.985299945,3.430799961,167.9855952,257.3410057,4648.183699,645.7752097,-7.815370083,811564.5589,830394.9594,7.815370083
2,2,174,23.32769966,61.26691818,200.5559998,7225,0.768347979,2.450530052,17.58865014,58.64770992,0.0392403,451.3699589,-3.578039885,836552.0722,813138.4411,3.578039885
2,1,21,16.84910011,29.40740395,90,7803,0.414932996,2.803940058,45.42083144,463.2731033,1323.224221,1544.621972,-6.700459957,838404.6089,835311.2199,6.700459957
1,3,104,18.6072998,51.85781479,192.9949951,7255,0.520812988,2.698060036,58.10063791,473.5037127,333.9106071,1630.986676,-2.419919968,841412.3559,810426.3445,2.419919968
3,1,45,23.2560997,20.6720047,183.3659973,7488,1.458060026,3.147109985,77.94945254,303.327417,4739.18861,304.5341339,-5.073740005,836480.743,841746.1287,5.073740005
2,3,10,32.43159866,32.63970947,353.1570129,2021,1.155930042,2.062949896,2.677074523,100.232706,4214.123038,1757.701027,-7.081850052,834836.043,819043.3254,7.081850052
2,3,226,31.5496006,11.24920177,350.5379944,6152,1.121659994,2.09720993,27.28951536,114.1188783,719.6080217,731.4393316,-5.320079803,816725.0367,829028.7969,5.320079803
2,3,48,23.2560997,28.65328407,319.7640076,6163,0.764908016,2.453969955,81.72390234,210.861152,2132.960921,795.5692604,-5.218780041,822878.2471,822524.8303,5.218780041
2,2,130,25.64800072,9.274536133,183.0130005,7427,0.875781,2.343090057,280.579425,719.8402925,7655.693751,7199.527945,-5.628610134,846055.5656,802848.5277,5.628610134
1,2,140,25.46339989,18.00567818,212.0050049,7834,0.520929992,2.004800081,171.964679,257.2017467,4045.529434,661.0877087,-3.549999952,816543.8369,816736.8132,3.549999952
2,2,158,35.68920135,26.55185699,18.43490028,7582,1.278550029,1.940320015,57.90490431,450.6255791,6242.648692,369.312502,-2.885200024,819647.6164,816605.0883,2.885200024
2,3,34,20.77499962,41.53305817,273.8139954,7814,1.39222002,3.330729961,188.6962497,580.2191582,1960.834888,799.725654,-2.936340094,838687.0243,829272.3446,2.936340094
2,2,65,21.98789978,56.08108139,180,8005,0.355982006,2.169749975,112.205598,535.7774555,3109.615776,1162.007372,-2.299999952,817772.3121,812888.6331,2.299999952
2,2,115,28.52689934,21.51495361,248.1990051,6227,0.999831021,2.219049931,224.6090943,137.5685012,731.0027936,601.944223,-7.917019844,802212.6368,808620.2935,7.917019844
2,3,36,30.15509987,47.42251587,177.5099945,5691,3.263600111,4.349730015,25.00954961,1154.039449,1169.297147,755.8678684,-2.696909904,833855.9545,811206.4721,2.696909904
1,3,168,34.72000122,38.58849716,146.8890076,6776,0.89606601,1.62966001,94.86664515,572.1461401,3419.630035,1448.589158,-4.082439899,822952.8597,821231.0153,4.082439899
3,1,178,34.7220993,43.11814499,33.11130142,7184,0.896143019,1.629590034,26.09899044,325.2150862,28.3261038,1398.149653,-3.070300102,821226.4455,825403.8689,3.070300102
2,3,118,6.439280033,42.49119186,116.5650024,6095,-0.572149992,3.79102993,25.09158139,42.38726763,703.222252,1680.343835,-5.516320229,838274.0046,823383.5771,5.516320229
1,1,62,23.46809959,59.50193024,35.53770065,7895,0.775074005,2.443799973,2.765204036,63.23952248,2006.10236,1275.558119,-4.880559921,845746.7736,828167.4875,4.880559921
2,1,289,31.93300056,20.11846924,58.2405014,7706,1.136620045,2.082259893,61.30700259,262.0076464,2219.622867,681.0963756,-9.288370132,835767.4354,827963.8527,9.288370132
2,3,32,5.763840199,37.00281143,180,6562,-0.683803976,3.90267992,93.14440979,285.5916695,104.5984938,264.2347491,-3.386460066,815989.1667,828530.6945,3.386460066
3,3,157,32.55479813,49.65995407,18.43490028,7245,1.160670042,2.058209896,285.5862944,713.332697,5543.960924,831.6379977,-6.012599945,810612.057,830441.2616,6.012599945
2,2,87,34.71929932,13.22444534,146.8890076,7526,0.896037996,1.629690051,48.95005728,320.4269992,233.3334343,3124.850732,-9.014989853,843393.3757,810106.2472,9.014989853
2,3,565,16.95809937,50.58586884,65.55599976,7356,0.075197197,2.450530052,7.143056628,241.535505,853.3729642,877.8711394,-2.616549969,840996.8744,822516.9002,2.616549969
2,2,25,33.34949875,29.44880676,175.6009979,7448,1.191059947,2.027810097,134.5387811,158.9851915,150.657733,1365.781996,-3.268739939,820698.5268,825069.2704,3.268739939
2,3,34,2.04399991,30.70577812,315,5261,-1.723459959,4.942329884,0.912985199,397.4252507,816.2762845,1080.141764,-6.167540073,824641.4321,832150.1521,6.167540073
2,3,211,34.10300064,24.98786926,116.5650024,4939,2.828979969,3.608769894,76.43578148,600.1078603,2651.497066,49.48239727,-7.682050228,813271.1248,829290.3218,7.682050228
2,3,410,27.9496994,61.21769333,92.7263031,7961,1.66881001,2.936359882,0.798476943,217.0431512,881.1300723,1130.209877,-8.68723011,833396.5878,815049.9537,8.68723011
2,1,71,26.89800072,70.6111908,185.7109985,7204,0.930755019,2.288120031,93.7271564,535.5903449,534.8536645,1743.326254,-5.915589809,845000.9779,826885.3582,5.915589809
3,3,97,23.18300056,15.35485172,135,6953,2.024260044,3.720350027,246.9701016,625.287385,5286.3981,2355.314728,-3.035739899,819577.3914,809808.7006,3.035739899
1,3,93,30.57130051,46.84119034,160.0169983,7202,1.083029985,2.135849953,10.67494014,520.2875418,3493.273955,2040.962663,-3.227969885,816463.4158,808711.7006,3.227969885
3,3,75,17.06719971,27.4355545,260.5379944,8010,2.913480043,5.275209904,122.8942433,4725.239396,5633.106235,4758.393315,-5.285019875,808788.9015,803294.6389,5.285019875
2,1,77,27.23620033,13.16727543,281.3099976,6928,0.94532299,2.273550034,11.55539535,650.3762054,6659.2847,2823.64952,-4.866670132,859025.4351,832816.7022,4.866670132
3,3,103,32.87580109,13.04021645,218.6600037,6931,0.826418996,1.699309945,234.0365053,226.6116816,4798.663201,945.7362117,-6.24285984,821120.6968,819536.7278,6.24285984
1,1,146,11.4133997,24.0568924,270,7060,1.107959986,4.308139801,117.0823399,472.8793115,327.9674592,577.3286048,-6.258699894,807666.2669,809579.9061,6.258699894
2,3,85,31.54940033,10.12327766,170.5379944,7210,4.142380238,5.117939949,754.3244804,227.864531,4685.836194,107.5705666,-4.548120022,849390.1514,838232.3524,4.548120022
1,1,108,36.31330109,26.96103668,195.9450073,6517,1.301460028,1.91742003,128.3131887,1262.945753,6367.769533,279.861124,-5.528880119,856728.8472,825194.0411,5.528880119
3,3,139,24.88839912,35.20682144,225,6761,0.494863003,2.030869961,155.254357,125.1498708,2938.64921,61.01268831,-6.601309776,837683.0226,829196.8135,6.601309776
2,3,32,24.09429932,31.06979561,253.6100006,7272,0.80469197,2.41418004,60.91918598,44.54062257,7967.920575,698.6093227,-2.875799894,830785.715,804851.7639,2.875799894
2,3,90,25.46199989,50.35168076,122.0049973,7968,0.520868003,2.004859924,357.6579113,3224.954705,8605.202533,1248.179296,-2.802759886,823270.3789,813399.7316,2.802759886
2,1,119,35.65620041,61.06122589,129.2890015,6712,0.930761993,1.594969988,312.5334225,1108.377256,4369.851808,996.6183162,-5.925000191,855961.554,827241.9202,5.925000191
2,1,25,0.000001,29.5422802,-1,6827,-7.195439816,15.83040047,37.83924754,828.5961653,7135.77203,365.9530106,-3.689320087,832705.628,841685.548,3.689320087
2,3,43,8.371580124,28.86458206,30.96380043,3205,0.386352986,4.218820095,6.203154832,463.0307363,1651.994635,459.7085185,-2.209789991,833734.2722,816035.7087,2.209789991
2,2,64,24.43079948,26.04484367,270,5823,3.459429979,5.037559986,1850.584211,2223.503174,4965.218678,5170.846537,-8.141550064,843292.1243,804924.0214,8.141550064
3,3,39,16.0515995,52.11972809,142.125,6403,0.0170947,2.508630037,34.18805031,547.4200134,5498.271411,194.5400037,-3.377589941,819562.9496,818910.1429,3.377589941
1,1,93,26.78070068,33.09162521,216.8699951,7540,0.925675988,2.293200016,82.08860437,86.58417947,55.30184849,897.6288899,-6.333909988,841709.4226,811614.7744,6.333909988
2,3,71,24.29809952,25.29364586,26.56509972,7014,0.814208984,2.40467,52.45648193,57.25427967,49.14723003,744.965816,-5.895689964,803733.6412,807729.4397,5.895689964
1,3,20,27.95100021,36.00056839,205.345993,8269,0.629140973,1.896589994,85.98734712,8.92661776,27.27967818,535.835417,-6.137090206,805372.5894,808337.6849,6.137090206
2,3,29,10.31400013,36.74491119,303.6900024,7076,2.901329994,6.309010029,39.52927173,224.2120267,5112.984331,1173.064844,-8.362529755,812622.8944,832465.3281,8.362529755
2,1,72,8.371760368,20.74492264,300.9639893,8067,1.890450001,5.722869873,120.3719795,336.6322721,322.9236463,1543.490259,-4.153900146,844629.5691,826835.5308,4.153900146
2,1,104,21.75230026,14.49810982,108.4349976,7008,0.690661013,2.528209925,308.7219476,398.3405054,3597.384212,296.8319572,-7.739059925,856243.3358,830110.0093,7.739059925
2,3,45,31.97879982,31.93544388,345.9639893,6882,0.791827977,1.733899951,131.9836538,350.4444595,427.0127353,379.5349941,-7.706560135,819279.7085,826201.7187,7.706560135
1,1,359,42.01110077,38.41106415,168.6900024,6869,1.504909992,1.713960052,179.3303856,333.3365176,103.6233961,588.2105997,-7.045629978,807928.694,812281.7993,7.045629978
2,3,27,9.06828022,52.45380402,198.4349976,7729,-0.225606993,3.444479942,73.39149725,2283.329448,7692.560564,846.0710321,-7.099949837,855268.3443,821749.1592,7.099949837
2,3,160,18.7057991,16.56283951,206.5650024,5798,0.526485026,2.692389965,378.0070573,214.7831021,4238.802563,1305.785701,-4.048490047,853378.1538,824639.8891,4.048490047
